,行业广度,行业换手
014031.OF,7.0,0.8804692154469559
009878.OF,5.222222222222222,1.16181988900591
005293.OF,3.0,0.7267431510095036
008138.OF,7.083333333333333,1.404897353718501
020001.OF,7.416666666666667,0.9786623918728004
001656.OF,6.0,2.704461173603051
959991.OF,8.454545454545455,1.842363913571202
000209.OF,4.416666666666667,1.901433501009349
002449.OF,4.818181818181818,3.160687304682768
012904.OF,6.333333333333333,1.602751846994569
000017.OF,4.75,1.165016053797905
008681.OF,6.727272727272728,0.9494114210428184
004211.OF,3.583333333333333,3.339705791429205
003105.OF,5.0,1.824314769617826
010787.OF,5.25,1.382457684367699
460001.OF,5.083333333333333,1.422386785083557
011643.OF,5.833333333333333,1.171723610097366
013624.OF,6.666666666666667,0.7630542359354294
012785.OF,3.6,0.6964401172346574
013603.OF,7.0,0.7591862950873032
970113.OF,6.75,2.678846281423723
590002.OF,6.0,2.905526497660197
004119.OF,6.833333333333333,1.877495654913061
002482.OF,5.333333333333333,0.7075744713296457
003175.OF,5.166666666666667,2.009063404973777
002801.OF,7.5,1.545719322147801
011994.OF,7.0,0.6201943119277511
005267.OF,6.583333333333333,0.6657204460331412
012820.OF,3.4,0.6248558640383315
014254.OF,5.0,1.39776972155431
000058.OF,7.333333333333333,1.713150735209241
011435.OF,5.0,0.8211967597835231
014203.OF,6.25,1.247444753299844
012258.OF,4.5,1.103174160329595
006642.OF,6.416666666666667,3.656758896228205
009913.OF,6.777777777777778,2.111503337954831
014114.OF,1.25,0.1524333938143706
010124.OF,5.5,3.218248729472888
001359.OF,7.666666666666667,1.532140346155529
005537.OF,4.166666666666667,3.246652728465905
006113.OF,1.166666666666667,0.1785314805483204
002319.OF,7.0,2.068771681421213
001955.OF,7.0,1.339889116846877
011813.OF,3.8,1.339081500799713
001417.OF,1.166666666666667,0.1437660709520623
003298.OF,2.25,0.5747355911333073
000390.OF,4.25,1.415302298161925
000831.OF,1.083333333333333,0.05345861007613804
001705.OF,7.25,1.240848341735413
006227.OF,3.666666666666667,1.25785977391292
001569.OF,5.833333333333333,2.81190534356508
011866.OF,7.666666666666667,0.5817484816201831
001747.OF,7.083333333333333,1.514737013570617
008128.OF,6.083333333333333,3.015762367089056
008712.OF,5.0,0.6538362868262119
002350.OF,6.916666666666667,2.39870424046831
012719.OF,6.833333333333333,1.814275858630568
519655.OF,3.916666666666667,1.630693265442793
970032.OF,6.0,2.289555760342191
000706.OF,6.4,3.56098317659732
006218.OF,1.333333333333333,0.1444331714384518
009898.OF,1.0,0.2326917155859806
001706.OF,5.083333333333333,1.889322419962894
010951.OF,4.428571428571429,2.124574599525183
001230.OF,1.916666666666667,0.4099841935983717
002938.OF,1.666666666666667,1.115779597683472
050018.OF,3.833333333333333,2.724027412226936
003940.OF,4.666666666666667,1.343906468428545
519019.OF,7.083333333333333,1.761016284545913
400001.OF,7.75,1.72653894553102
000824.OF,7.916666666666667,1.362715046159738
005409.OF,6.416666666666667,3.006328649844877
010001.OF,6.0,2.133368024146061
011893.OF,2.4,0.3884494450666113
004812.OF,4.166666666666667,1.032855609599292
007012.OF,6.25,3.191039554565167
009327.OF,8.555555555555555,2.861351472801921
001708.OF,7.916666666666667,2.029752898678717
340008.OF,7.75,2.455005800940766
011296.OF,5.285714285714286,0.9967157098727492
006921.OF,6.833333333333333,0.8380381274354972
011093.OF,7.428571428571429,2.559275368250009
121010.OF,7.166666666666667,2.631350430756509
010132.OF,6.0,1.935575436965247
011876.OF,1.0,0.1899457272941179
004394.OF,4.5,0.7390766405757175
009263.OF,6.8,3.528071070703807
005939.OF,5.083333333333333,1.535617627399088
002249.OF,6.833333333333333,1.205892511742775
009564.OF,3.444444444444445,0.4934366329859769
011756.OF,6.833333333333333,1.413098330954379
004769.OF,5.75,1.520702962892185
519664.OF,5.333333333333333,1.287565602570287
010898.OF,5.0,1.345069319733028
001520.OF,6.75,2.130317477388745
260108.OF,5.583333333333333,0.4966113716472691
002367.OF,8.0,1.109700862667913
011663.OF,4.2,1.503922110583642
009189.OF,5.5,1.262983872570537
000001.OF,5.583333333333333,1.919395765646023
004604.OF,7.916666666666667,1.474255211713004
006007.OF,5.25,1.565629123602509
012688.OF,5.0,1.669390336403318
013387.OF,3.75,0.6796690912449955
012344.OF,6.0,0.5010304473366087
519097.OF,6.583333333333333,3.135153671887829
002746.OF,6.333333333333333,2.095280470472637
014708.OF,1.666666666666667,0.7033179859590749
001334.OF,7.75,1.807005371717462
002295.OF,7.416666666666667,2.531355713014074
014279.OF,4.0,3.044688375935403
001261.OF,5.083333333333333,3.076279764478294
004321.OF,3.75,3.292553191489362
012272.OF,6.8,0.9955473394573613
009265.OF,2.181818181818182,0.5503170348604752
377150.OF,4.083333333333333,1.89599391034647
001741.OF,7.0,2.566819437231414
008640.OF,4.5,1.378665195436447
009169.OF,6.363636363636363,2.752876649101868
014277.OF,4.75,2.846792677330098
012500.OF,4.6,1.469518614655373
040020.OF,6.416666666666667,2.091559994478743
710001.OF,5.666666666666667,2.357127335563307
004608.OF,7.75,2.249302420529553
002155.OF,3.0,2.306212813062129
004205.OF,4.583333333333333,1.880378959398531
002216.OF,5.666666666666667,1.492122067151874
450010.OF,7.416666666666667,1.879343241633848
006228.OF,1.0,0.05506523881305984
001712.OF,6.0,1.132639279382281
002281.OF,7.833333333333333,2.406006448133668
090020.OF,1.25,0.1746130476129267
009548.OF,3.4,0.6730696163122067
012582.OF,2.0,0.2671394259366678
005142.OF,1.0,0.2782449824087364
010610.OF,5.75,0.9703312533807078
005598.OF,5.0,2.060229829544927
013439.OF,6.0,1.798941453705497
000535.OF,2.583333333333333,0.7053702044884287
003413.OF,1.6,0.6516431359037371
398021.OF,5.0,2.444946560040575
003980.OF,5.25,1.47176249101075
320001.OF,7.583333333333333,1.620584691166649
000966.OF,5.583333333333333,1.609377714895776
011589.OF,5.8,2.776525790167875
011956.OF,3.5,0.8813037667971421
161910.OF,6.0,1.642459755788908
012456.OF,5.4,1.540869947809902
009782.OF,5.555555555555555,1.370735651915874
011603.OF,5.142857142857143,1.360725241983823
013289.OF,1.0,0.03658964609534961
014412.OF,5.0,1.479237703917992
002618.OF,7.75,1.716465074727039
000823.OF,5.166666666666667,2.516589349935595
005255.OF,1.0,0.0
000597.OF,4.833333333333333,2.354583241760538
166002.OF,7.416666666666667,1.604614024686633
011246.OF,6.857142857142857,1.166660814311362
013393.OF,6.8,2.058692034271672
012706.OF,3.5,0.9450545075355703
014659.OF,7.5,1.127836893760267
004641.OF,6.5,2.816633220135655
005616.OF,8.333333333333334,2.481412823742623
007965.OF,5.818181818181818,1.546951547968403
011152.OF,3.0,0.4154160582224913
004734.OF,8.166666666666666,2.353147520182802
210009.OF,4.25,1.096396813231922
002307.OF,6.666666666666667,2.134010396038444
162204.OF,6.166666666666667,1.387528177395208
012993.OF,5.333333333333333,1.4922049820954
012132.OF,6.25,3.154989058817363
000877.OF,5.916666666666667,1.395051906685543
008961.OF,5.545454545454546,2.456661654331056
002087.OF,7.5,1.855497918912151
750005.OF,7.666666666666667,1.435539542946651
009368.OF,6.4,1.82243778242474
001506.OF,6.416666666666667,1.438317480460364
002407.OF,6.5,2.021646356345768
010536.OF,6.25,0.3058699450260041
009789.OF,5.777777777777778,2.657777281936966
007592.OF,5.5,1.086350385790378
002458.OF,7.5,2.307907051828226
001009.OF,5.666666666666667,2.597197417670788
010447.OF,5.0,3.285464570402009
000866.OF,5.916666666666667,2.4031330308179
217021.OF,5.25,2.831305594833667
000124.OF,6.583333333333333,1.337306332347232
002345.OF,5.083333333333333,1.556909160299724
013339.OF,3.0,0.8464919691754698
015574.OF,4.5,1.547424062002228
005251.OF,7.333333333333333,2.175982724949752
011069.OF,2.285714285714286,0.4754801883027255
013583.OF,7.0,1.077828746093671
010008.OF,6.875,2.543932050997104
008178.OF,7.083333333333333,2.435543525388741
001244.OF,8.5,3.221435361709382
001574.OF,3.833333333333333,1.425520465912904
007548.OF,2.583333333333333,0.3010076244041885
009899.OF,6.111111111111111,0.7795586542730457
007586.OF,6.666666666666667,3.096801379312057
008050.OF,5.25,3.406606242539287
002430.OF,7.333333333333333,3.520133080153899
001411.OF,4.5,2.84404018818901
009640.OF,4.333333333333333,0.9011125615784705
519020.OF,5.75,1.246399395618888
013861.OF,5.666666666666667,0.9122978460969794
007835.OF,4.916666666666667,1.498916572038057
011170.OF,5.285714285714286,0.9301174652631271
006568.OF,6.083333333333333,2.313246069681105
011367.OF,6.0,1.871004720524241
630005.OF,5.916666666666667,2.49116369454352
002197.OF,6.916666666666667,3.111750612039511
001267.OF,5.25,2.186256112318549
009885.OF,7.111111111111111,1.672826698161207
002220.OF,7.416666666666667,2.45832668042522
010423.OF,6.375,1.800908140469701
007802.OF,6.666666666666667,1.369088469205017
011471.OF,6.571428571428571,2.346763650279553
519150.OF,4.416666666666667,1.369873056779344
012067.OF,3.0,0.5197460300071631
012447.OF,2.333333333333333,0.3785006640039729
090007.OF,8.25,1.584973951979078
011645.OF,5.166666666666667,0.7578986750456104
151001.OF,6.0,1.548369391680347
008180.OF,5.0,1.932272150898783
009366.OF,4.625,2.278165431297428
005296.OF,5.5,2.393581869336877
000788.OF,6.5,3.276701605648622
013936.OF,7.5,0.7874204479619221
015143.OF,4.0,0.764709425802787
005090.OF,6.25,2.188042395969045
012124.OF,5.0,0.9923318450490162
730001.OF,5.666666666666667,2.35045590695841
005741.OF,6.583333333333333,1.452640962794636
005076.OF,5.090909090909091,2.032491185336649
000457.OF,6.416666666666667,1.651498083317911
010457.OF,6.428571428571429,1.389794416058395
011002.OF,1.142857142857143,0.1392694613662082
003142.OF,6.583333333333333,1.969103996227991
010692.OF,4.857142857142857,0.5246134412053988
040035.OF,5.916666666666667,2.237092744537025
011238.OF,5.285714285714286,1.212485646390031
009500.OF,6.333333333333333,2.504450973400489
320003.OF,5.333333333333333,1.282369196480607
001283.OF,6.416666666666667,1.399178705014277
011134.OF,4.142857142857143,1.182750544476626
952004.OF,5.166666666666667,1.179298454189215
001231.OF,7.166666666666667,1.780479793977999
012294.OF,7.2,1.805599622536518
012510.OF,7.2,1.174112893638154
001120.OF,4.416666666666667,1.565359929403756
002461.OF,7.666666666666667,1.677016182820934
010109.OF,5.444444444444445,1.833163504210895
012284.OF,1.0,0.0
008311.OF,7.6,0.9223676073513575
006049.OF,5.583333333333333,2.215299854435438
008251.OF,6.416666666666667,1.328326525305755
580002.OF,6.5,2.197827726898883
006025.OF,6.083333333333333,2.247110096212657
001817.OF,8.0,1.799320727060208
014020.OF,5.25,2.140140522853457
240002.OF,7.583333333333333,1.671746192633918
001956.OF,3.916666666666667,0.8363655913375866
519172.OF,5.916666666666667,2.089017013240972
460007.OF,5.166666666666667,2.304751677707879
012445.OF,2.333333333333333,0.989472170985505
011882.OF,7.0,0.9598426427498192
012495.OF,6.5,2.743612223324225
000127.OF,6.583333333333333,2.150260218742625
015305.OF,8.0,1.53890297261047
011340.OF,6.428571428571429,1.593611185777339
008422.OF,5.25,2.32858222415731
014321.OF,3.75,0.6111059194834328
519768.OF,8.75,2.015665758435617
011822.OF,7.0,1.070128984977035
010680.OF,4.875,0.8494962864743129
005117.OF,5.833333333333333,2.554648133613576
011722.OF,6.666666666666667,0.436019162787894
001270.OF,5.666666666666667,2.690908496817106
009055.OF,7.3,1.280474992773785
005821.OF,6.166666666666667,2.42749934572808
003095.OF,1.0,0.0
005933.OF,7.083333333333333,2.383500315324699
011969.OF,1.0,0.1442514399134104
002363.OF,8.75,2.362893704414454
003713.OF,7.0,1.630290732802619
671010.OF,5.333333333333333,3.679195361283419
011162.OF,1.142857142857143,0.2378713113119917
010286.OF,5.5,1.037655361623007
015030.OF,7.333333333333333,1.155274269007662
014214.OF,5.333333333333333,1.399108014528273
005290.OF,4.75,3.316190056479497
010072.OF,6.125,1.544152853186829
010826.OF,6.0,1.068921818225254
290012.OF,2.916666666666667,0.9120902901687372
001471.OF,4.666666666666667,1.632934937008985
007345.OF,6.083333333333333,2.883221110757286
010400.OF,8.285714285714286,1.161887646753183
011203.OF,3.857142857142857,1.148877433376768
002049.OF,7.0,2.349914462304381
005303.OF,1.0,0.09762145149631136
001323.OF,4.75,1.724427379154778
001071.OF,4.75,1.447901935030696
920003.OF,6.545454545454546,2.274228592618491
014023.OF,4.25,1.334496256103024
010135.OF,4.888888888888889,1.602645486489442
008150.OF,6.222222222222222,0.8778600666252185
013910.OF,7.75,1.700165997709114
002450.OF,6.083333333333333,1.426421264720509
100016.OF,5.166666666666667,1.438786381519175
519056.OF,5.083333333333333,1.154824245347399
005571.OF,4.0,0.9111415764764262
010549.OF,6.0,1.507182307287908
002305.OF,8.583333333333334,3.096866360540966
730002.OF,7.833333333333333,1.037658847517188
013145.OF,6.6,2.295846534634939
020018.OF,7.333333333333333,0.9612862708850552
001054.OF,6.583333333333333,1.352666535790841
013610.OF,7.6,1.489316700433725
007393.OF,6.916666666666667,1.598842002502459
000969.OF,5.916666666666667,2.420699885156132
010947.OF,6.142857142857143,1.683821729867944
007305.OF,5.416666666666667,1.866926766582028
013495.OF,5.0,0.7647838947056814
121008.OF,6.583333333333333,1.762950181519461
013590.OF,8.666666666666666,1.891976033727049
012650.OF,1.666666666666667,0.2996662854434509
009215.OF,7.454545454545454,1.541254119661731
011843.OF,6.5,1.677823165765365
014049.OF,7.5,1.75924594305704
160624.OF,5.083333333333333,0.9400987605058511
008537.OF,7.1,1.854302773293446
009017.OF,1.0,0.3536165563213458
001305.OF,6.916666666666667,2.26000619180575
009704.OF,4.444444444444445,0.7780396585332646
002271.OF,6.0,3.319297461231068
009342.OF,2.6,0.2498585163238975
011275.OF,5.666666666666667,1.186220841056397
240008.OF,6.25,0.8713612452884978
013721.OF,6.0,1.983794332315097
003069.OF,5.0,0.965241885526828
011800.OF,7.142857142857143,2.401394880833793
006223.OF,5.333333333333333,1.086954518648845
003580.OF,1.5,0.2813849359022072
005802.OF,5.25,1.587160574094871
003396.OF,5.75,0.9085277827100585
013962.OF,6.5,0.8760672125670615
002383.OF,6.083333333333333,3.706570799251281
233006.OF,7.0,1.522400811431328
000554.OF,7.75,2.149567796736869
000803.OF,6.916666666666667,2.113522412224418
690005.OF,7.0,1.659022924758814
970043.OF,7.666666666666667,1.870510192172653
213006.OF,5.833333333333333,1.295541415910921
010115.OF,3.857142857142857,1.562628752271794
014404.OF,5.25,0.6856093380822883
161606.OF,6.083333333333333,1.478997768942124
001000.OF,4.583333333333333,0.9585455170311442
010013.OF,3.555555555555555,1.272675421015666
007674.OF,4.5,1.26072021525616
014608.OF,4.75,1.708243195538171
001050.OF,7.666666666666667,2.754216954194851
001606.OF,5.25,0.9399419931019507
007132.OF,1.0,0.215046771624771
009853.OF,5.333333333333333,1.508699597724597
001643.OF,6.25,1.126032748323049
009264.OF,7.0,1.434172166901108
003373.OF,5.818181818181818,3.122831992344655
010554.OF,3.625,0.638892417079564
910017.OF,4.375,2.112848738879863
006904.OF,6.083333333333333,1.837674421043529
519670.OF,3.666666666666667,0.9774399808478642
003187.OF,6.166666666666667,3.197863815796298
014522.OF,4.0,0.3303896314859207
011425.OF,4.714285714285714,1.443145509524774
004809.OF,4.5,2.191493614618718
010328.OF,8.375,1.589061654787294
009892.OF,4.777777777777778,1.406579453946805
012182.OF,3.75,0.7785378526423321
519690.OF,5.666666666666667,1.247980106044467
014558.OF,5.666666666666667,2.957277066190225
010282.OF,4.0,1.884024113381026
002605.OF,6.916666666666667,2.376276306385354
001162.OF,6.583333333333333,2.23392336822949
001373.OF,6.0,1.55028044204053
011373.OF,1.166666666666667,0.1112200522753531
010764.OF,6.375,1.551663378965972
000523.OF,1.166666666666667,0.1892039114867005
013326.OF,3.5,0.6817333932041272
012530.OF,3.75,0.6259538371090332
900029.OF,7.181818181818182,1.782224624349226
310388.OF,3.666666666666667,1.509037698938213
003190.OF,4.75,0.8197983555272587
002009.OF,8.583333333333334,2.330632610618024
012346.OF,1.0,0.2000269071946396
004149.OF,7.416666666666667,1.985823760676291
519017.OF,6.333333333333333,1.894522514200569
090018.OF,5.666666666666667,1.85963483323887
002512.OF,3.666666666666667,1.415483418818266
010885.OF,7.857142857142857,1.296715431336817
270050.OF,4.833333333333333,1.197834821685422
007353.OF,5.083333333333333,1.038235187470129
580007.OF,5.166666666666667,2.516523952446833
011733.OF,5.0,1.012766859567874
004612.OF,7.75,2.457077281887796
070006.OF,7.25,0.7652265279576493
001880.OF,3.583333333333333,1.539514888078729
005620.OF,6.5,1.009512520833704
010363.OF,6.222222222222222,2.02401628715275
012971.OF,3.4,0.5328461640566895
000172.OF,5.833333333333333,1.179063541178532
003839.OF,7.0,1.609776582304804
010584.OF,6.0,2.080697299226803
519195.OF,5.416666666666667,1.820533080886793
003634.OF,1.916666666666667,0.3985833467129766
005827.OF,2.666666666666667,0.292827059214719
006551.OF,6.25,1.533741059432112
010701.OF,5.375,2.184669484860689
005960.OF,6.0,3.225313040030501
009447.OF,4.7,1.191223135346192
006595.OF,1.0,0.2910624324455731
519672.OF,6.5,1.288525745120382
260115.OF,5.583333333333333,1.747762529375839
011177.OF,5.5,1.403785893365863
005502.OF,6.416666666666667,1.762214297571111
004008.OF,7.583333333333333,1.589712083967798
000757.OF,6.666666666666667,2.009144107228383
010454.OF,2.375,0.3095697024671254
001070.OF,7.166666666666667,2.517335808018123
006154.OF,5.583333333333333,1.249932893721782
000974.OF,5.333333333333333,0.9754771622291076
009970.OF,7.0,2.839366259836936
001128.OF,5.583333333333333,1.917334029018479
010628.OF,5.0,1.381639891592304
001869.OF,7.5,1.490344812325936
007349.OF,6.166666666666667,0.7891922888893643
010141.OF,6.222222222222222,0.8908071323970196
001097.OF,5.416666666666667,1.851809711333805
006419.OF,7.5,2.366818297351962
011987.OF,7.166666666666667,4.153508546837511
007853.OF,1.166666666666667,0.2739432851792403
001637.OF,7.833333333333333,2.923213400829396
004930.OF,3.9,1.789066133789678
014307.OF,5.0,2.006379792872789
630015.OF,6.5,1.564045010783322
010622.OF,6.625,1.981645514896061
002387.OF,1.181818181818182,0.170491655033149
010715.OF,3.166666666666667,0.694016294980388
001765.OF,6.583333333333333,2.006125651561542
013049.OF,5.8,1.870948946333943
006299.OF,5.916666666666667,1.923559604502718
660004.OF,6.75,1.828628321436456
550008.OF,7.166666666666667,1.581039524575819
013755.OF,5.25,1.437111842296197
011874.OF,5.333333333333333,1.518975822111491
007152.OF,5.5,2.073261487869007
011315.OF,1.2,0.2463623130483368
001112.OF,7.666666666666667,0.9028619763948266
580005.OF,5.583333333333333,1.552133296704781
003147.OF,5.333333333333333,3.198713513057653
005443.OF,7.0,3.800033268383045
000527.OF,6.333333333333333,1.962724941968613
005543.OF,4.333333333333333,1.341435459123765
011269.OF,5.666666666666667,2.743839853220538
000867.OF,6.75,1.392920765065156
011855.OF,4.166666666666667,1.007685801286253
011201.OF,5.857142857142857,2.008849051929453
200012.OF,6.916666666666667,2.18487874495212
000696.OF,5.5,0.8890996305943774
002955.OF,6.916666666666667,1.629367139906457
010155.OF,7.333333333333333,1.552351393880773
002498.OF,7.083333333333333,1.541670443454817
010469.OF,8.285714285714286,1.539843203362644
001924.OF,6.166666666666667,1.670912990174245
001829.OF,5.083333333333333,2.42624080694473
010420.OF,6.25,1.460577835474397
004050.OF,6.5,1.847963941768213
007202.OF,6.583333333333333,1.407263100755127
002703.OF,3.75,0.9388294756629308
002095.OF,7.25,1.839998696409792
001719.OF,4.833333333333333,1.445299141417136
013238.OF,4.25,1.039916418563793
009537.OF,5.333333333333333,2.316073454686676
010180.OF,3.666666666666667,0.9323980287411346
014333.OF,6.666666666666667,1.804849447748203
240020.OF,1.0,0.0
009513.OF,6.0,1.651285781051817
000634.OF,5.083333333333333,1.211050454781422
000418.OF,7.416666666666667,2.097198462151957
004694.OF,6.583333333333333,1.730370333697991
260109.OF,5.583333333333333,0.4703634898876534
377020.OF,6.166666666666667,1.576407401771167
010322.OF,7.285714285714286,1.039245045897718
004666.OF,3.5,0.8354414065213364
007082.OF,6.0,1.567346028203414
002123.OF,4.333333333333333,2.614062050501769
217010.OF,7.166666666666667,1.064598609518876
014736.OF,4.75,0.6918686790077104
010755.OF,4.375,0.7925257468090376
005865.OF,7.666666666666667,1.485078094645292
020010.OF,5.0,1.377702226183383
008528.OF,4.272727272727272,2.072596938961547
006072.OF,5.666666666666667,2.249183139058208
001809.OF,3.416666666666667,1.451616343736274
011369.OF,7.0,2.197018443157873
202005.OF,6.333333333333333,1.668424441825247
007151.OF,1.0,0.1224463834720165
519756.OF,8.333333333333334,2.193575086499195
001252.OF,6.5,2.611419134509968
002358.OF,7.25,2.46306561601988
519069.OF,7.833333333333333,1.363622019035502
004932.OF,8.166666666666666,2.692812089293836
007775.OF,7.25,2.293795195769336
005354.OF,1.0,0.1729610165264358
070032.OF,6.0,0.9767447954294264
005281.OF,5.25,2.719198176860521
519656.OF,8.083333333333334,1.859361410482445
004209.OF,6.454545454545454,2.355627761555821
001418.OF,6.9,2.536630651062767
011173.OF,5.428571428571429,1.654233689329605
008300.OF,6.5,3.175168437516935
010738.OF,6.375,1.353451603762678
006675.OF,3.833333333333333,1.229112948555055
519623.OF,6.916666666666667,1.434958816184648
014395.OF,5.25,1.761924231312159
519196.OF,5.416666666666667,1.607630820012147
014703.OF,4.0,1.854942103718113
007016.OF,6.75,1.726919136874949
010335.OF,5.875,1.418334133973413
002810.OF,5.833333333333333,1.384712535117354
003655.OF,7.416666666666667,3.05397742319935
003950.OF,6.583333333333333,0.7597750075022528
003857.OF,6.25,3.399174323070836
180031.OF,5.0,1.771697459443367
009137.OF,6.454545454545454,0.5819579690179445
009877.OF,3.888888888888889,0.7414817139718488
001126.OF,6.166666666666667,1.786499835109177
002411.OF,7.416666666666667,3.175887257821533
005310.OF,3.916666666666667,1.389418032670331
150968.OF,6.75,1.453817218000941
481013.OF,6.0,0.9140446564847405
519050.OF,7.166666666666667,1.902057672258338
320007.OF,1.25,0.07822286012526102
001651.OF,7.583333333333333,1.661749784563647
010864.OF,6.25,0.4354162575427333
410006.OF,5.5,2.131765244421376
002415.OF,8.083333333333334,2.503170338032131
970050.OF,4.5,1.598884985881664
009623.OF,4.0,1.862485320640052
002778.OF,5.666666666666667,0.7507400809648771
000471.OF,7.166666666666667,1.417398911490699
005520.OF,1.166666666666667,0.3513282682806078
006274.OF,2.25,0.7445755160341992
002708.OF,1.0,0.0
009069.OF,6.888888888888889,0.7429013127118159
005662.OF,3.916666666666667,0.7354113628436086
011938.OF,3.833333333333333,0.9485158996712437
005268.OF,6.833333333333333,1.097557855396078
610004.OF,5.666666666666667,2.309626892776451
008120.OF,3.545454545454545,0.7231464262490148
001892.OF,5.666666666666667,2.913728704174809
002292.OF,4.833333333333333,1.879608512950502
011179.OF,2.714285714285714,0.4882503221505878
007731.OF,6.166666666666667,2.068379653574905
460005.OF,5.416666666666667,2.558638115418097
001983.OF,5.25,1.931664564479426
006775.OF,5.583333333333333,1.547293505341756
006759.OF,5.333333333333333,1.679015106217401
010894.OF,5.5,1.748619847579971
005646.OF,1.0,0.2729845102913429
360011.OF,3.75,0.7751907686377285
700004.OF,6.166666666666667,2.059930435143582
005126.OF,8.0,3.578954166334232
012428.OF,4.666666666666667,1.299265737670128
002189.OF,6.666666666666667,2.450052793153659
001563.OF,2.0,0.5579156068411414
008132.OF,6.75,1.801780833983193
008445.OF,5.1,1.24035472840208
012234.OF,5.2,1.270065833400329
001300.OF,5.75,1.748417144023735
001530.OF,6.25,2.038980562988833
001163.OF,4.666666666666667,1.762160661813903
870017.OF,4.083333333333333,0.9049077765229557
004716.OF,6.916666666666667,0.6574382411844316
002181.OF,4.166666666666667,1.457603172528903
009661.OF,5.5,1.657854762273734
010062.OF,6.555555555555555,1.211352905529398
001577.OF,7.0,1.627352838596835
014199.OF,7.0,1.425154041584466
206002.OF,8.083333333333334,1.769783731157898
005082.OF,7.166666666666667,1.092767776137424
011903.OF,5.0,2.421159438281108
020023.OF,7.083333333333333,2.125004049478415
860007.OF,4.181818181818182,0.5535849021065675
090004.OF,7.333333333333333,0.9421500106951205
519003.OF,6.833333333333333,1.955951724490255
006449.OF,7.333333333333333,2.245580316730586
009800.OF,7.333333333333333,1.58768159390037
164826.OF,6.285714285714286,1.613339130718215
003434.OF,7.666666666666667,2.718658231161948
010987.OF,6.142857142857143,1.985399136041455
009334.OF,6.9,1.606768066793271
002293.OF,6.75,1.720207870764431
012153.OF,7.0,1.777204535358649
001042.OF,6.166666666666667,1.72545486294543
009556.OF,5.444444444444445,0.653369261718168
006401.OF,5.916666666666667,3.110844135533615
009381.OF,7.2,1.871546795711779
009659.OF,5.6,1.377886189900154
001167.OF,5.0,2.307104884506614
006692.OF,4.916666666666667,2.273631602651502
007493.OF,5.916666666666667,0.8805850428539642
001633.OF,6.333333333333333,1.651885412960924
010717.OF,4.875,0.9694703431879691
000410.OF,5.583333333333333,2.221820568896931
000679.OF,6.333333333333333,2.798965446528476
000925.OF,7.666666666666667,1.846207457982934
014151.OF,7.5,1.709257345059314
009929.OF,7.555555555555555,1.175981226047762
370024.OF,6.333333333333333,1.877688739968042
580006.OF,4.916666666666667,1.85628699619477
015079.OF,7.0,1.449395944408413
011304.OF,6.0,0.8772955612890233
008969.OF,5.272727272727272,0.6193923105883958
161601.OF,6.333333333333333,1.694114585308414
002563.OF,7.083333333333333,1.326164525626381
010341.OF,5.375,3.09807765193515
011229.OF,7.25,2.765828324045673
012368.OF,6.833333333333333,0.8817912911959844
010186.OF,6.222222222222222,0.5872929547109798
180018.OF,5.5,0.8813366181639614
008954.OF,5.272727272727272,0.4469674400504381
007287.OF,4.416666666666667,1.022022410231758
260112.OF,6.416666666666667,0.896420066137578
001816.OF,5.833333333333333,2.26310879924052
166019.OF,6.916666666666667,1.945500969520689
013665.OF,4.0,0.9012718698885072
009467.OF,4.25,1.011985568010614
001521.OF,4.833333333333333,1.363304759928583
003734.OF,6.0,2.031585145135705
014350.OF,6.0,1.2422585929283
202009.OF,7.166666666666667,1.034375758958651
012098.OF,6.833333333333333,2.655344262275144
013561.OF,6.25,2.078600434468295
001441.OF,8.583333333333334,1.269965526069518
110025.OF,3.0,1.294475004800144
350008.OF,6.333333333333333,2.472307626856063
519755.OF,8.0,2.278901112594443
009907.OF,6.444444444444445,3.10298662479279
014765.OF,2.333333333333333,0.4928084812839077
003379.OF,5.25,0.7309063610369576
010914.OF,7.142857142857143,2.082691545785345
006109.OF,7.6,3.206017479008948
011530.OF,5.714285714285714,1.839238066051937
005331.OF,5.833333333333333,2.676358256487127
012483.OF,5.5,1.046382886269283
005368.OF,4.272727272727272,1.055937076896176
001186.OF,8.25,2.004235261696059
012533.OF,7.833333333333333,0.4424918381334529
001858.OF,6.333333333333333,2.430742692220647
014283.OF,4.75,2.934381932398693
014177.OF,6.0,1.752230746447209
005237.OF,1.0,0.0
004351.OF,5.833333333333333,2.173101189572229
010298.OF,3.0,0.7572766197033539
005453.OF,1.166666666666667,0.2546505802320544
003842.OF,6.916666666666667,2.561170956751858
010551.OF,6.625,1.85604376621103
000462.OF,5.75,1.850946863615762
240005.OF,5.25,1.243496920055558
005847.OF,1.0,0.1075772525304805
290014.OF,6.083333333333333,2.240902334547003
001294.OF,4.25,1.725742839361095
162203.OF,5.583333333333333,2.117352407595372
004926.OF,5.833333333333333,1.320281579896562
000884.OF,5.75,1.588264422730025
200006.OF,5.583333333333333,1.15332942209553
519752.OF,8.083333333333334,2.11129813092348
011136.OF,4.0,0.5731429857117593
007770.OF,5.333333333333333,2.606678577637321
930602.OF,6.0,1.177884201939594
013890.OF,5.666666666666667,1.811089291724499
005526.OF,5.166666666666667,1.075501398243084
009527.OF,4.8,1.050715963257246
012437.OF,7.2,1.08898407479948
850010.OF,7.25,2.775253245466057
